,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,exists
3474,PG40706,An Introduction to the History of Science,"Libby, Walter",1867.0,,['en'],208,{'Science -- History'},,False
3475,PG39752,Fairy Legends and Traditions of the South of Ireland,"Croker, Thomas Crofton",1798.0,1854.0,['en'],208,"{'Fairy tales -- Ireland', 'Legends -- Ireland'}",,False
3476,PG35355,"The Childrens' Story of the War, Volume 3 (of 10): From the First Battle of Ypres to the End of the Year 1914","Parrott, Edward",1863.0,1921.0,['en'],208,"{'World War, 1914-1918 -- Juvenile literature'}",,False
3477,PG70302,Education and the good life,"Russell, Bertrand",1872.0,1970.0,['en'],208,"{'Education', 'Educational psychology', 'Moral education'}",,False
3478,PG17385,100 New Yorkers of the 1970s,"Millard, Max",,,['en'],208,{'New York (N.Y.) -- Biography'},,False
3479,PG18575,One Hundred Merrie And Delightsome Stories: Right Pleasaunte To Relate In All Goodly Companie By Way Of Joyance And Jollity,,,,['en'],208,"{'French fiction -- To 1500 -- Translations into English', 'Tales, Medieval', 'Novelle'}",,False
3480,PG13742,"The Philippine Islands, 1493-1898 — Volume 08 of 55: 1591-1593; Explorations by Early Navigators, Descriptions of the Islands and Their Peoples, Their History and Records of the Catholic Missions, as Related in Contemporaneous Books and Manuscripts, Showing the Political, Economic, Commercial and Religious Conditions of Those Islands from Their Earliest Relations with European Nations to the Close of the Nineteenth Century",,,,['en'],208,"{'Philippines -- History -- Sources', 'Philippines -- Discovery and exploration', 'Demarcation line of Alexander VI', 'Missions -- Philippines'}",,False
3481,PG70055,"Satan's Invisible World Discovered: $b or a choice collection of modern relations, proving evidently, against the atheists of this present age, that there are devils, spirits, witches, and apparitions, from authentic records, and attestations of witnesses of undoubted veracity. To which is now added, that marvellous history of Major Weir and his sister, the witches of Bargarran, Pittenweem, Calder, &c.","Sinclair, George",,1696.0,['en'],208,"{'Witchcraft', 'Superstition', 'Occultism'}",,False
3482,PG10772,Inca Land: Explorations in the Highlands of Peru,"Bingham, Hiram",1875.0,1956.0,['en'],208,"{'Peru -- Antiquities', 'Peru -- Description and travel', 'Incas'}",,False
3483,PG15530,"The Philippine Islands, 1493-1898 — Volume 17 of 55: 1609-1616; Explorations by Early Navigators, Descriptions of the Islands and Their Peoples, Their History and Records of the Catholic Missions, as Related in Contemporaneous Books and Manuscripts, Showing the Political, Economic, Commercial and Religious Conditions of Those Islands from Their Earliest Relations with European Nations to the Close of the Nineteenth Century",,,,['en'],208,"{'Philippines -- History -- Sources', 'Philippines -- Discovery and exploration', 'Demarcation line of Alexander VI', 'Missions -- Philippines'}",,False
3484,PG15879,"Elene; Judith; Athelstan, or the Fight at Brunanburh; Byrhtnoth, or the Fight at Maldon; and the Dream of the Rood: Anglo-Saxon Poems",,,,['en'],208,"{'English poetry -- Old English, ca. 450-1100 -- Modernized versions', 'Brunanburh, Battle of, 937 -- Poetry', 'Judith (Biblical figure) -- Poetry', 'Helena, Saint, approximately 255-approximately 330 -- Poetry', 'Jesus Christ -- Crucifixion -- Poetry', 'Maldon, Battle of, England, 991 -- Poetry'}",,False
3485,PG9240,"The Man of Adamant: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",1804.0,1864.0,['en'],207,"{'Historical fiction, American', 'New England -- Social life and customs -- Fiction', 'Short stories'}",,False
3486,PG37172,"In a Glass Darkly, v. 1/3","Le Fanu, Joseph Sheridan",1814.0,1873.0,['en'],207,"{'Paranormal fiction', 'Ireland -- Fiction'}",,False
3487,PG37532,The Scottish Fairy Book,"Grierson, Elizabeth W. (Elizabeth Wilson)",,,['en'],207,"{'Folklore -- Scotland', 'Fairy tales -- Scotland'}",,False
3488,PG42557,Letters of Samuel Rutherford: (Third Edition),"Rutherford, Samuel",,1661.0,['en'],207,"{'Rutherford, Samuel, 1600?-1661 -- Correspondence'}",,False
3489,PG27327,"Agricultural Implements and Machines in the Collection of the National Museum of History and Technology: Smithsonian Studies in History and Technology, No. 17","Schlebecker, John T.",,,['en'],207,"{'Agricultural machinery -- United States -- Exhibitions', 'Agricultural implements -- United States -- Exhibitions'}",,False
3490,PG39651,Switzerland,"Fox, Frank",1874.0,1960.0,['en'],207,{'Switzerland -- Description and travel'},,False
3491,PG9231,"Earth's Holocaust (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",1804.0,1864.0,['en'],207,{'Short stories'},,False
3492,PG68061,Lud-in-the-Mist,"Mirrlees, Hope",1887.0,1978.0,['en'],207,"{'Fairies -- Fiction', 'Imaginary places -- Fiction', 'Fantasy fiction'}",,False
3493,PG20848,An Elementary Study of Chemistry,"Henderson, William Edwards",1870.0,,['en'],207,{'Chemistry'},,False
3494,PG17854,The Sport of the Gods,"Dunbar, Paul Laurence",1872.0,1906.0,['en'],207,"{'Rural-urban migration -- United States -- Fiction', 'African American families -- Fiction', 'Domestic fiction'}",,False
3495,PG22189,Parables of the Cross,"Trotter, I. Lilias (Isabella Lilias)",1853.0,1928.0,['en'],207,"{'Devotional literature', 'Salvation', 'Holy Cross', 'Parables'}",,False
3496,PG45259,The Life & Letters of Peter Ilich Tchaikovsky,"Chaikovskii, Modest",1850.0,1916.0,['en'],207,"{'Tchaikovsky, Peter Ilich, 1840-1893', 'Composers -- Russia -- Biography'}",,False
3497,PG19118,"The Philippine Islands, 1493-1898 — Volume 25 of 55: 1635-36; Explorations by Early Navigators, Descriptions of the Islands and Their Peoples, Their History and Records of the Catholic Missions, As Related in Contemporaneous Books and Manuscripts, Showing the Political, Economic, Commercial and Religious Conditions of Those Islands from Their Earliest Relations with European Nations to the Close of the Nineteenth Century",,,,['en'],207,"{'Philippines -- History -- Sources', 'Philippines -- Discovery and exploration', 'Demarcation line of Alexander VI', 'Missions -- Philippines'}",,False
3498,PG51171,A Little Journey,"Bradbury, Ray",1920.0,2012.0,['en'],207,"{'Space flight -- Fiction', 'Short stories', 'Science fiction', 'Older women -- Fiction', 'Swindlers and swindling -- Fiction'}",,False
3499,PG21665,"A Brief History of the English Language and Literature, Vol. 2","Meiklejohn, J. M. D. (John Miller Dow)",1830.0,1902.0,['en'],207,"{'English language -- History', 'English literature -- History and criticism'}",,False
3500,PG6866,The Story of Siegfried,"Baldwin, James",1841.0,1925.0,['en'],207,"{'Siegfried (Legendary character) -- Fiction', 'Fantasy fiction'}",,False
3501,PG59637,Index of the Project Gutenberg Works of O. Henry,"Henry, O.",1862.0,1910.0,['en'],207,{'Indexes'},,False
3502,PG5340,Further Chronicles of Avonlea,"Montgomery, L. M. (Lucy Maud)",1874.0,1942.0,['en'],207,"{'City and town life -- Fiction', 'Islands -- Fiction', 'Country life -- Fiction', 'Prince Edward Island -- Fiction', 'Orphans -- Fiction', 'Shirley, Anne (Fictitious character) -- Fiction'}",,False
3503,PG65987,Strength and How to Obtain It,"Sandow, Eugen",1867.0,1925.0,['en'],207,"{'Bodybuilders -- Biography', 'Physical education and training -- Popular works', 'Exercise -- Popular works', 'Sandow, Eugen, 1867-1925'}",,False
3504,PG56878,"First love, and other stories","Turgenev, Ivan Sergeevich",1818.0,1883.0,['en'],207,"{'Short stories, Russian -- Translations into English', 'Russian fiction -- Translations into English', 'Turgenev, Ivan Sergeevich, 1818-1883 -- Translations into English', 'Russia -- Social life and customs -- Fiction'}",,False
3505,PG71709,Lady Jane,"Jamison, C. V. (Cecilia Viets)",,1909.0,['en'],206,"{'Inheritance and succession -- Juvenile fiction', 'Parent and child -- Juvenile fiction', 'Louisiana -- Juvenile fiction', 'Girls -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Theft -- Juvenile fiction', 'New Orleans (La.) -- Juvenile fiction', 'Kindness -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Pets -- Juvenile fiction', 'Children and death -- Juvenile fiction'}",,False
3506,PG44795,"Aids to Reflection; and, The Confessions of an Inquiring Spirit","Coleridge, Samuel Taylor",1772.0,1834.0,['en'],206,"{'Conduct of life', 'Bible -- History', 'Bible -- Inspiration', 'Aphorisms and apothegms', 'Religion -- Quotations, maxims, etc.', 'Coleridge, Samuel Taylor, 1772-1834 -- Religion', 'Faith'}",,False
3507,PG46925,"The City of Auckland, New Zealand, 1840-1920","Barr, John",1887.0,1971.0,['en'],206,{'Auckland (N.Z.) -- History'},,False
3508,PG20846,Handwork in Wood,"Noyes, William",1862.0,1928.0,['en'],206,{'Woodwork'},,False
3509,PG12101,A Social History of the American Negro: Being a History of the Negro Problem in the United States. Including A History and Study of the Republic of Liberia,"Brawley, Benjamin Griffith",1882.0,1939.0,['en'],206,"{'Slavery -- United States -- History', 'African Americans -- Social conditions', 'Liberia -- History', 'African Americans -- History', 'United States -- Race relations'}",,False
3510,PG353,"In Flanders Fields, and Other Poems","McCrae, John",1872.0,1918.0,['en'],206,"{'English poetry', 'McCrae, John, 1872-1918', 'Patriotic poetry', 'World War, 1914-1918 -- Poetry'}",,False
3511,PG1753,Swan Song,"Chekhov, Anton Pavlovich",1860.0,1904.0,['en'],206,"{'Russia -- Social life and customs -- Drama', 'Russian drama -- Translations into English'}",,False
3512,PG2462,Doña Perfecta,"Pérez Galdós, Benito",1843.0,1920.0,['en'],206,"{'Social conflict -- Spain -- History -- 19th century -- Fiction', 'Spain -- Social life and customs -- 19th century -- Fiction', 'Married women -- Fiction', 'Religion and politics -- Spain -- History -- 19th century -- Fiction', 'Liberalism -- Spain -- History -- 19th century -- Fiction'}",,False
3513,PG69404,You can't win,"Black, Jack",1871.0,1932.0,['en'],206,"{'Criminals -- Canada -- Biography', 'Black, Jack, 1871-1932', 'Criminals -- United States -- Biography'}",,False
3514,PG4973,"Frederick Chopin, as a Man and Musician — Complete","Niecks, Frederick",1845.0,1924.0,['en'],206,"{'Chopin, Frédéric, 1810-1849', 'Composers -- Biography'}",,False
3515,PG15383,The Photoplay: A Psychological Study,"Münsterberg, Hugo",1863.0,1916.0,['en'],206,"{'Motion pictures -- Psychological aspects', 'Motion pictures -- Aesthetics'}",,False
3516,PG45772,Chats on Old Clocks,"Hayden, Arthur",1868.0,1946.0,['en'],206,{'Clocks and watches'},,False
3517,PG23135,"History of circumcision from the earliest times to the present : $b Moral and physical reasons for its performance, with a history of eunuchism, hermaphrodism, etc., and of the different operations practiced upon the prepuce","Remondino, P. C. (Peter Charles)",1846.0,1926.0,['en'],206,{'Circumcision'},,False
3518,PG23580,The Children's Bible,"Kent, Charles Foster",1867.0,1925.0,['en'],206,"{'Bible stories, English'}",,False
3519,PG68353,Enough rope: poems,"Parker, Dorothy",1893.0,1967.0,['en'],206,{'American poetry -- 20th century'},,False
3520,PG55564,Lustra of Ezra Pound,"Li, Bai",701.0,762.0,['en'],206,"{'American poetry -- 20th century', 'Chinese poetry -- Translations into English'}",,False
3521,PG71351,Murder in the maze,"Connington, J. J.",1880.0,1947.0,['en'],206,"{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Country homes -- England -- Fiction'}",,False
3522,PG4087,An Essay Upon Projects,"Defoe, Daniel",,1731.0,['en'],206,"{'Economics -- Early works to 1800', 'Finance -- Great Britain', 'Great Britain -- Economic conditions -- 18th century'}",,False
3523,PG51015,Moral Poison in Modern Fiction,"Johnson, R. Brimley (Reginald Brimley)",1867.0,1932.0,['en'],206,"{'English fiction -- 20th century -- History and criticism', 'Pornography'}",,False
3524,PG33098,"Ancient and Modern Ships, Part 1: Wooden Sailing Ships","Holmes, George Charles Vincent, Sir",1848.0,1926.0,['en'],206,"{'Sailing ships -- History', 'Ships -- History', 'Shipbuilding -- History'}",,False
3525,PG70691,A fighting man of Mars,"Burroughs, Edgar Rice",1875.0,1950.0,['en'],205,"{'Mars (Planet) -- Fiction', 'Life on other planets -- Fiction', 'Science fiction'}",,False
3526,PG35612,"Three Philosophical Poets: Lucretius, Dante, and Goethe","Santayana, George",1863.0,1952.0,['en'],205,"{'Goethe, Johann Wolfgang von, 1749-1832', 'Lucretius Carus, Titus', 'Philosophy in literature', 'Dante Alighieri, 1265-1321', 'Didactic poetry -- History and criticism'}",,False
3527,PG25509,The World's Greatest Books — Volume 15 — Science,,,,['en'],205,{'Science'},,False
3528,PG8183,Time and the Gods,"Dunsany, Lord",1878.0,1957.0,['en'],205,"{'Fantasy fiction, English'}",,False
3529,PG48222,Fir-Flower Tablets: Poems Translated from the Chinese,,,,['en'],205,{'Chinese poetry -- Translations into English'},,False
3530,PG43348,"The Paston Letters, A.D. 1422-1509. Volume 1 (of 6): New Complete Library Edition",,,,['en'],205,"{'English letters', 'Letter writing -- History -- To 1500 -- Sources', 'Paston family -- Correspondence', 'Great Britain -- History -- Lancaster and York, 1399-1485 -- Sources', 'Great Britain -- History -- Henry VII, 1485-1509 -- Sources', 'England -- Social life and customs -- 1066-1485 -- Sources', 'Social history -- Medieval, 500-1500 -- Sources'}",,False
3531,PG63383,"The Wonder Clock; or, four & twenty marvellous Tales: being one for each hour of the day","Pyle, Howard",1853.0,1911.0,['en'],205,"{""Children's poetry"", 'Fairy tales'}",,False
3532,PG41998,Pottery of the ancient Pueblos. (1886 N 04 / 1882-1883 (pages 257-360)),"Holmes, William Henry",1846.0,1933.0,['en'],205,"{'Pueblo Indians -- Antiquities', 'Indian pottery -- North America'}",,False
3533,PG71750,Leaves from a middy's log,"Knight, Arthur Lee",1852.0,1944.0,['en'],205,"{'Pirates -- Juvenile fiction', 'Cuba -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Midshipmen -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Prisoners -- Juvenile fiction', 'Escapes -- Juvenile fiction', 'Adventure stories', 'Seafaring life -- Juvenile fiction', 'Mutiny -- Juvenile fiction'}",,False
3534,PG59131,"The Natural History of Pliny, Volume 3 (of 6)","Pliny, the Elder",23.0,79.0,['en'],205,{'Natural history -- Pre-Linnean works'},,False
3535,PG46866,The Adventures of Peter Cottontail,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],205,"{'Animals -- Juvenile fiction', 'Rabbits -- Juvenile fiction'}",,False
3536,PG6150,The Iliad,Homer,-750.0,-650.0,['en'],205,"{'Epic poetry, Greek -- Translations into English', 'Trojan War -- Poetry', 'Classical literature', 'Achilles (Mythological character) -- Poetry'}",,False
3537,PG3012,The Acharnians,Aristophanes,-450.0,-388.0,['en'],205,"{'Athens (Greece) -- Drama', 'Greek drama (Comedy) -- Translations into English', 'Comedies', 'Aristophanes -- Translations into English', 'Peace treaties -- Drama'}",,False
3538,PG44391,"The Arts and Crafts of Older Spain, Volume 1 (of 3)","Williams, Leonard",1871.0,,['en'],205,{'Decorative arts -- Spain -- History'},,False
3539,PG44704,The World's Greatest Books — Volume 20 — Miscellaneous Literature and Index,,,,['en'],205,{'Literature -- Collections'},,False
3540,PG71983,"The Cornhill Magazine (vol. XLI, no. 244 new series, October 1916)",Various,,,['en'],205,"{'Short stories, English -- Periodicals', 'England -- Periodicals', 'English literature -- Periodicals'}",,False
3541,PG32155,The Love Letters of Henry VIII to Anne Boleyn; With Notes,"Henry VIII, King of England",1491.0,1547.0,['en'],205,"{'Anne Boleyn, Queen, consort of Henry VIII, King of England, 1507-1536 -- Correspondence', 'Great Britain -- Kings and rulers -- Correspondence', 'Henry VIII, King of England, 1491-1547 -- Correspondence', 'Love-letters -- Early works to 1800'}",,False
3542,PG9845,The Spy,"Cooper, James Fenimore",1789.0,1851.0,['en'],205,"{'Spy stories', 'Domestic fiction', 'Historical fiction', 'War stories', 'United States -- History -- Revolution, 1775-1783 -- Fiction', 'New York (State) -- History -- Revolution, 1775-1783 -- Fiction'}",,False
3543,PG57532,Passages from the Life of a Philosopher,"Babbage, Charles",1791.0,1871.0,['en'],204,"{'Babbage, Charles, 1791-1871', 'Mathematicians -- Great Britain -- Biography'}",,False
3544,PG16950,"Goblin Market, The Prince's Progress, and Other Poems","Rossetti, Christina Georgina",1830.0,1894.0,['en'],204,{'English poetry'},,False
3545,PG34802,Vasco Nuñez de Balboa,"Ober, Frederick A. (Frederick Albion)",1849.0,1913.0,['en'],204,"{'Balboa, Vasco Nuñez de (17475-1519)'}",,False
3546,PG6312,Representative Men: Seven Lectures,"Emerson, Ralph Waldo",1803.0,1882.0,['en'],204,"{'Goethe, Johann Wolfgang von, 1749-1832', 'Napoleon I, Emperor of the French, 1769-1821', 'Shakespeare, William, 1564-1616', 'Plato', 'Montaigne, Michel de, 1533-1592', 'Swedenborg, Emanuel, 1688-1772'}",,False
3547,PG57060,"London Labour and the London Poor, Vol. 3","Mayhew, Henry",1812.0,1887.0,['en'],204,"{'London (England) -- Social conditions', 'Working class -- England -- London', 'Prostitution -- England -- London', 'Charities -- England -- London', 'Unemployed -- England -- London', 'Criminals -- England -- London', 'Poor -- England -- London'}",,False
3548,PG15772,"Machiavelli, Volume I","Machiavelli, Niccolò",1469.0,1527.0,['en'],204,"{'Political science -- Early works to 1800', 'Military art and science -- Early works to 1800', 'Florence (Italy) -- History', 'War -- Early works to 1800', 'Political ethics'}",,False
3549,PG8714,Four Plays of Aeschylus,Aeschylus,-525.0,-456.0,['en'],204,"{'Aeschylus -- Translations into English', 'Mythology, Greek -- Drama'}",,False
3550,PG11696,The Food of the Gods and How It Came to Earth,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],204,"{'Growth factors -- Fiction', 'Food supply -- Fiction', 'Science fiction', 'Giants -- Fiction', 'Agriculture -- Experimentation -- Fiction'}",,False
3551,PG36715,Yekl: A Tale of the New York Ghetto,"Cahan, Abraham",1860.0,1951.0,['en'],204,"{'New York (N.Y.) -- Fiction', 'Jewish fiction', 'Jews -- New York (State) -- New York -- Fiction'}",,False
3552,PG25645,"The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 13: America, Part II","Hakluyt, Richard",,1616.0,['en'],204,"{'Discoveries in geography -- English', 'Voyages and travels'}",,False
3553,PG44034,Juliette Drouet's Love-Letters to Victor Hugo: Edited with a Biography of Juliette Drouet,"Drouet, Juliette",1806.0,1883.0,['en'],204,"{'Hugo, Victor, 1802-1885', 'Drouet, Juliette, 1806-1883'}",,False
3554,PG44126,"The Histories of Polybius, Vol. 2 (of 2)",Polybius,,,['en'],204,"{'History, Ancient'}",,False
3555,PG41044,"English and Scottish Ballads, Volume VII",,,,['en'],204,"{'Ballads, English -- England -- Texts', 'Ballads, Scots -- Scotland -- Texts'}",,False
3556,PG40510,"The Watcher, and other weird stories","Le Fanu, Joseph Sheridan",1814.0,1873.0,['en'],204,"{'Fantasy fiction, English', 'Horror tales, English', 'Ireland -- Fiction'}",,False
3557,PG37696,"Arguments of Celsus, Porphyry, and the Emperor Julian, Against the Christians: Also Extracts from Diodorus Siculus, Josephus, and Tacitus, Relating to the Jews, Together with an Appendix","Celsus (Platonic philosopher), active 180",,,['en'],204,"{'Christianity -- Controversial literature -- Early works to 1800', 'Theology -- Early works to 1800'}",,False
3558,PG51034,"The Invention of Printing.: A Collection of Facts and Opinions, Descriptive of Early Prints and Playing Cards, the Block-Books of the Fifteenth Century, the Legend of Lourens Janszoon Coster, of Haarlem, and the Work of John Gutenberg and His Associates","De Vinne, Theodore Low",1828.0,1914.0,['en'],204,"{'Printing -- History -- Origin and antecedents', 'Incunabula -- Bibliography'}",,False
3559,PG26014,"Practical Taxidermy: A manual of instruction to the amateur in collecting, preserving, and setting up natural history specimens of all kinds. To which is added a chapter upon the pictorial arrangement of museums. With additional instructions in modelling and artistic taxidermy.","Browne, Montagu",,,['en'],204,{'Taxidermy'},,False
3560,PG22379,Masters of Water-Colour Painting,,,,['en'],203,"{'Watercolor painting, British'}",,False
3561,PG41557,Burial Mounds of the Northern Sections of the United States,"Thomas, Cyrus",1825.0,1910.0,['en'],203,"{'Wyandot Indians', 'Mounds -- United States', 'Indians of North America -- Funeral customs and rites'}",,False
3562,PG23819,La Chanson de Roland : Translated from the Seventh Edition of Léon Gautier,,,,['en'],203,"{'Roland (Legendary character) -- Romances', 'Knights and knighthood -- Poetry', 'Epic poetry, French -- Translations into English'}",,False
3563,PG24159,Customs and Fashions in Old New England,"Earle, Alice Morse",1851.0,1911.0,['en'],203,{'New England -- Social life and customs -- To 1775'},,False
3564,PG4094,The Chinese Classics — Volume 1: Confucian Analects,"Legge, James",1815.0,1897.0,"['en', 'zh']",203,"{'Chinese literature', 'China -- History', 'Chinese literature -- Translations into English', 'China -- Maps'}",,False
3565,PG28880,Recollections of a Tour Made in Scotland A.D. 1803,"Wordsworth, Dorothy",1771.0,1855.0,['en'],203,"{'Wordsworth, Dorothy, 1771-1855 -- Travel -- Scotland', 'Scotland -- Description and travel'}",,False
3566,PG22775,Psychotherapy,"Münsterberg, Hugo",1863.0,1916.0,['en'],203,"{'Mental healing', 'Mind and body'}",,False
3567,PG111,Freckles,"Stratton-Porter, Gene",1863.0,1924.0,['en'],203,"{'Indiana -- Fiction', 'Swamps -- Fiction', 'Orphans -- Fiction', 'People with disabilities -- Fiction'}",,False
3568,PG26060,Complete Version of ye Three Blind Mice,"Ivimey, John W. (John William)",1868.0,,['en'],203,"{""Children's poetry"", 'Nursery rhymes', ""Children's songs""}",,False
3569,PG2752,Martin Guerre: Celebrated Crimes,"Dumas, Alexandre",1802.0,1870.0,['en'],203,{'Crime'},,False
3570,PG1579,Lysis,Plato,-428.0,-348.0,['en'],203,"{'Classical literature', 'Friendship -- Early works to 1800', 'Socrates, 470 BC-399 BC'}",,False
3571,PG71637,The enemy,"Wilson, Richard",1920.0,1987.0,['en'],203,"{'War stories', 'Short stories', 'Science fiction'}",,False
3572,PG35508,"Benjamin Franklin : $b Representative selections, with introduction, bibliograpy, and notes","Franklin, Benjamin",1706.0,1790.0,['en'],203,"{'Franklin, Benjamin, 1706-1790'}",,False
3573,PG35862,Celtic Folk and Fairy Tales,,,,['en'],203,"{'Fairy tales -- Great Britain', 'Celts -- Folklore', 'Folklore -- Great Britain', 'Tales -- Great Britain', 'Fairy tales'}",,False
3574,PG19229,Anticipations: Of the Reaction of Mechanical and Scientific Progress upon Human life and Thought,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],203,"{'Communication and traffic', 'Civilization', 'Social prediction', 'Twentieth century -- Forecasts'}",,False
3575,PG57121,Humility: The Beauty of Holiness,"Murray, Andrew",1828.0,1917.0,['en'],203,{'Humility -- Religious aspects -- Christianity'},,False
3576,PG54713,"A Treatise on the Diseases Produced By Onanism, Masturbation, Self-Pollution, and Other Excesses.","Deslandes, L. (Léopold)",1796.0,1850.0,['en'],203,{'Masturbation'},,False
3577,PG47151,Diaries of Court Ladies of Old Japan,Izumi Shikibu,,,['en'],203,"{'Japanese diaries -- Women authors -- Translations into English', 'Japan -- Court and courtiers'}",,False
3578,PG15652,The Poetical Works of Thomas Hood,"Hood, Thomas",1799.0,1845.0,['en'],202,"{'English poetry', 'Hood, Thomas, 1799-1845'}",,False
3579,PG64488,Roman Stoicism: being lectures on the history of the Stoic philosophy with special reference to its development within the Roman Empire,"Arnold, Edward Vernon",1857.0,1926.0,['en'],202,{'Stoics'},,False
3580,PG22325,The Art of Modern Lace Making,,,,['en'],202,{'Lace and lace making'},,False
3581,PG42715,"Pompeii, Its Life and Art","Mau, August",1840.0,1909.0,['en'],202,{'Pompeii (Extinct city)'},,False
3582,PG65919,History of the Fylde of Lancashire,"Porter, John (Writer on the Fylde of Lancashire)",,,['en'],202,{'Lancashire (England) -- History'},,False
3583,PG42183,Queen of the Black Coast,"Howard, Robert E. (Robert Ervin)",1906.0,1936.0,['en'],202,"{'Conan (Fictitious character) -- Fiction', 'Fantasy fiction, American'}",,False
3584,PG1617,"The Wind in the Rose-Bush, and Other Stories of the Supernatural","Freeman, Mary Eleanor Wilkins",1852.0,1930.0,['en'],202,"{'Paranormal fiction, American', 'New England -- Fiction', 'Short stories, American', 'Ghost stories, American'}",,False
3585,PG52176,Tik-Tok of Oz,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],202,"{'Mules -- Juvenile fiction', 'Girls -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Dragons -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Brothers -- Juvenile fiction', 'Fantasy literature'}",,False
3586,PG34117,Beowulf: An Introduction to the Study of the Poem with a Discussion of the Stories of Offa and Finn,"Chambers, R. W. (Raymond Wilson)",1874.0,1942.0,['en'],202,"{'Offa, King of the Mercians, -796 -- In literature', 'Epic poetry, English (Old) -- History and criticism', 'Fight at Finnesburg (Anglo-Saxon poem)', 'Beowulf', 'Anglo-Saxons -- Kings and rulers', 'Offa saga', 'Dragons in literature', 'Monsters in literature', 'Mercia (Kingdom) -- In literature', 'Heroes in literature'}",,False
3587,PG14058,"Readings on Fascism and National Socialism: Selected by members of the department of philosophy, University of Colorado",Various,,,['en'],202,"{'Fascism', 'National socialism'}",,False
3588,PG62347,Twenty-Three Stories by Twenty and Three Authors,,,,['en'],202,"{'English fiction', 'Short stories, English'}",,False
3589,PG21796,The Story of Atlantis and the Lost Lemuria,"Scott-Elliot, W. (William)",,,['en'],202,"{'Atlantis (Legendary place)', 'Lemuria'}",,False
3590,PG39713,"The Foundations of Science: Science and Hypothesis, The Value of Science, Science and Method","Poincaré, Henri",1854.0,1912.0,['en'],202,"{'Science -- Methodology', 'Science -- Philosophy', 'Mathematics -- Philosophy'}",,False
3591,PG384,The Lost Prince,"Burnett, Frances Hodgson",1849.0,1924.0,['en'],202,"{'Refugees -- Fiction', 'Fathers and sons -- Fiction', 'Princes -- Fiction', 'People with disabilities -- Fiction'}",,False
3592,PG21338,"The Vnfortunate Traveller, or The Life of Jack Wilton: With an Essay on the Life and Writings of Thomas Nash by Edmund Gosse","Nash, Thomas",1567.0,1601.0,['en'],202,"{'Travelers -- Fiction', 'Adventure stories'}",,False
3593,PG1881,The Call of the Canyon,"Grey, Zane",1872.0,1939.0,['en'],202,"{'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Fiancés -- Fiction', 'Arizona -- Fiction', 'Western stories', 'World War, 1914-1918 -- Veterans -- Fiction'}",,False
3594,PG37870,Ruysbroeck,"Underhill, Evelyn",1875.0,1941.0,['en'],202,"{'Ruusbroec, Jan van, 1293-1381'}",,False
3595,PG35381,"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XVI, Texas Narratives, Part 4",United States. Work Projects Administration,,,['en'],202,"{'Slave narratives -- Texas', 'Slavery -- Texas', 'African Americans -- Texas -- Biography', 'Enslaved persons -- Texas -- Biography', 'Enslaved persons -- Texas -- Social conditions'}",,False
3596,PG10000,The Magna Carta,Anonymous,,,['en'],202,"{'Constitutional history -- England -- Sources', 'Magna Carta'}",,False
3597,PG12629,Language: An Introduction to the Study of Speech,"Sapir, Edward",1884.0,1939.0,['en'],202,{'Language and languages'},,False
3598,PG69243,"The Kabbalah: its doctrines, development, and literature","Ginsburg, Christian D. (Christian David)",1831.0,1914.0,['en'],201,{'Cabala'},,False
3599,PG44700,"Holinshed Chronicles: England, Scotland, and Ireland. Volume 1, Complete","Harrison, William",1534.0,1593.0,['en'],201,"{'Great Britain -- History -- Tudors, 1485-1603', 'Great Britain -- History -- To 1485'}",,False
3600,PG66417,The Whole Truth and Nothing But,"Brough, James",1918.0,,['en'],201,"{'Motion pictures -- California -- Los Angeles', 'Motion picture actors and actresses'}",,False
3601,PG6031,Memoirs of My Life and Writings,"Gibbon, Edward",1737.0,1794.0,['en'],201,"{'Historians -- Great Britain -- Biography', 'Gibbon, Edward, 1737-1794'}",,False
